! Relational table of sequence name and sequence id 
! sequence id define: stn_id.dev_id.cmd_type.obj_id.opr
! sequence id 		sequence name
!
!**********************机组操作ID*********************


1.19.14.11.51.2	PBG.LCU7.OBJ.CY_DL4612_OBJ_CLOSE
1.19.14.11.51.1	PBG.LCU7.OBJ.CY_DL4612_OBJ_OPEN	
1.19.6.452.51.2	PBG.LCU7.SYS.S_10KV5151_SW2_CLOSE
1.19.6.452.51.1	PBG.LCU7.SYS.S_10KV5151_SW2_OPEN
1.19.6.453.51.2	PBG.LCU7.SYS.S_10KV5151_SW3_CLOSE
1.19.6.453.51.1	PBG.LCU7.SYS.S_10KV5151_SW3_OPEN
1.19.14.12.51.2	PBG.LCU7.OBJ.CY_DL5151_OBJ_CLOSE
1.19.14.12.51.1	PBG.LCU7.OBJ.CY_DL5151_OBJ_OPEN	
1.19.6.442.51.2	PBG.LCU7.SYS.S_10KV5142_SW2_CLOSE
1.19.6.442.51.1	PBG.LCU7.SYS.S_10KV5142_SW2_OPEN
1.19.6.443.51.2	PBG.LCU7.SYS.S_10KV5142_SW3_CLOSE
1.19.6.443.51.1	PBG.LCU7.SYS.S_10KV5142_SW3_OPEN
1.19.14.13.51.2	PBG.LCU7.OBJ.CY_DL5142_OBJ_CLOSE
1.19.14.13.51.1	PBG.LCU7.OBJ.CY_DL5142_OBJ_OPEN	
1.19.6.408.51.2	PBG.LCU7.SYS.S_10KV508_SW2_CLOSE
1.19.6.408.51.1	PBG.LCU7.SYS.S_10KV508_SW2_OPEN
1.19.6.409.51.2	PBG.LCU7.SYS.S_10KV508_SW3_CLOSE
1.19.6.409.51.1	PBG.LCU7.SYS.S_10KV508_SW3_OPEN
1.19.14.14.51.2	PBG.LCU7.OBJ.CY_DL508_OBJ_CLOSE
1.19.14.14.51.1	PBG.LCU7.OBJ.CY_DL508_OBJ_OPEN	
1.19.6.399.51.2	PBG.LCU7.SYS.S_10KV591_SW2_CLOSE
1.19.6.399.51.1	PBG.LCU7.SYS.S_10KV591_SW2_OPEN
1.19.6.400.51.2	PBG.LCU7.SYS.S_10KV591_SW3_CLOSE
1.19.6.400.51.1	PBG.LCU7.SYS.S_10KV591_SW3_OPEN
1.19.14.15.51.2	PBG.LCU7.OBJ.CY_DL591_OBJ_CLOSE
1.19.14.15.51.1	PBG.LCU7.OBJ.CY_DL591_OBJ_OPEN	
1.19.6.390.51.2	PBG.LCU7.SYS.S_10KV592_SW2_CLOSE
1.19.6.390.51.1	PBG.LCU7.SYS.S_10KV592_SW2_OPEN
1.19.6.391.51.2	PBG.LCU7.SYS.S_10KV592_SW3_CLOSE
1.19.6.391.51.1	PBG.LCU7.SYS.S_10KV592_SW3_OPEN
1.19.14.16.51.2	PBG.LCU7.OBJ.CY_DL592_OBJ_CLOSE
1.19.14.16.51.1	PBG.LCU7.OBJ.CY_DL592_OBJ_OPEN	
1.19.6.381.51.2	PBG.LCU7.SYS.S_10KV593_SW2_CLOSE
1.19.6.381.51.1	PBG.LCU7.SYS.S_10KV593_SW2_OPEN
1.19.6.382.51.2	PBG.LCU7.SYS.S_10KV593_SW3_CLOSE
1.19.6.382.51.1	PBG.LCU7.SYS.S_10KV593_SW3_OPEN
1.19.14.17.51.2	PBG.LCU7.OBJ.CY_DL593_OBJ_CLOSE
1.19.14.17.51.1	PBG.LCU7.OBJ.CY_DL593_OBJ_OPEN	
1.19.6.472.51.2	PBG.LCU7.SYS.S_10KV6161_SW2_CLOSE
1.19.6.472.51.1	PBG.LCU7.SYS.S_10KV6161_SW2_OPEN
1.19.6.473.51.2	PBG.LCU7.SYS.S_10KV6161_SW3_CLOSE
1.19.6.473.51.1	PBG.LCU7.SYS.S_10KV6161_SW3_OPEN
1.19.14.18.51.2	PBG.LCU7.OBJ.CY_DL6161_OBJ_CLOSE
1.19.14.18.51.1	PBG.LCU7.OBJ.CY_DL6161_OBJ_OPEN	
1.19.6.482.51.2	PBG.LCU7.SYS.S_10KV6152_SW2_CLOSE
1.19.6.482.51.1	PBG.LCU7.SYS.S_10KV6152_SW2_OPEN
1.19.6.483.51.2	PBG.LCU7.SYS.S_10KV6152_SW3_CLOSE
1.19.6.483.51.1	PBG.LCU7.SYS.S_10KV6152_SW3_OPEN
1.19.14.19.51.2	PBG.LCU7.OBJ.CY_DL6152_OBJ_CLOSE
1.19.14.19.51.1	PBG.LCU7.OBJ.CY_DL6152_OBJ_OPEN	
1.19.6.509.51.2	PBG.LCU7.SYS.S_10KV6222_SW2_CLOSE
1.19.6.509.51.1	PBG.LCU7.SYS.S_10KV6222_SW2_OPEN
1.19.6.510.51.2	PBG.LCU7.SYS.S_10KV6222_SW3_CLOSE
1.19.6.510.51.1	PBG.LCU7.SYS.S_10KV6222_SW3_OPEN
1.19.14.20.51.2	PBG.LCU7.OBJ.CY_DL6222_OBJ_CLOSE
1.19.14.20.51.1	PBG.LCU7.OBJ.CY_DL6222_OBJ_OPEN	
1.19.6.529.51.2	PBG.LCU7.SYS.S_10KV6242_SW2_CLOSE
1.19.6.529.51.1	PBG.LCU7.SYS.S_10KV6242_SW2_OPEN
1.19.6.530.51.2	PBG.LCU7.SYS.S_10KV6242_SW3_CLOSE
1.19.6.530.51.1	PBG.LCU7.SYS.S_10KV6242_SW3_OPEN
1.19.14.21.51.2	PBG.LCU7.OBJ.CY_DL6242_OBJ_CLOSE
1.19.14.21.51.1	PBG.LCU7.OBJ.CY_DL6242_OBJ_OPEN	
1.19.6.519.51.2	PBG.LCU7.SYS.S_10KV6322_SW2_CLOSE
1.19.6.519.51.1	PBG.LCU7.SYS.S_10KV6322_SW2_OPEN
1.19.6.520.51.2	PBG.LCU7.SYS.S_10KV6322_SW3_CLOSE
1.19.6.520.51.1	PBG.LCU7.SYS.S_10KV6322_SW3_OPEN
1.19.14.22.51.2	PBG.LCU7.OBJ.CY_DL6322_OBJ_CLOSE
1.19.14.22.51.1	PBG.LCU7.OBJ.CY_DL6322_OBJ_OPEN	
1.19.6.538.51.2	PBG.LCU7.SYS.S_10KV6280_SW2_CLOSE
1.19.6.538.51.1	PBG.LCU7.SYS.S_10KV6280_SW2_OPEN
1.19.6.539.51.2	PBG.LCU7.SYS.S_10KV6280_SW3_CLOSE
1.19.6.539.51.1	PBG.LCU7.SYS.S_10KV6280_SW3_OPEN
1.19.14.23.51.2	PBG.LCU7.OBJ.CY_DL6280_OBJ_CLOSE
1.19.14.23.51.1	PBG.LCU7.OBJ.CY_DL6280_OBJ_OPEN	
1.19.6.561.51.2	PBG.LCU7.SYS.S_6KV611_SW2_CLOSE
1.19.6.561.51.1	PBG.LCU7.SYS.S_6KV611_SW2_OPEN
1.19.6.562.51.2	PBG.LCU7.SYS.S_6KV611_SW3_CLOSE
1.19.6.562.51.1	PBG.LCU7.SYS.S_6KV611_SW3_OPEN
1.19.14.27.51.2	PBG.LCU7.OBJ.CY06_DL611_OBJ_CLOSE
1.19.14.27.51.1	PBG.LCU7.OBJ.CY06_DL611_OBJ_OPEN	
1.19.6.577.51.2	PBG.LCU7.SYS.S_6KV612_SW2_CLOSE
1.19.6.577.51.1	PBG.LCU7.SYS.S_6KV612_SW2_OPEN
1.19.6.578.51.2	PBG.LCU7.SYS.S_6KV612_SW3_CLOSE
1.19.6.578.51.1	PBG.LCU7.SYS.S_6KV612_SW3_OPEN
1.19.14.28.51.2	PBG.LCU7.OBJ.CY06_DL612_OBJ_CLOSE
1.19.14.28.51.1	PBG.LCU7.OBJ.CY06_DL612_OBJ_OPEN	
1.19.6.588.51.2	PBG.LCU7.SYS.S_6KV613_SW2_CLOSE
1.19.6.588.51.1	PBG.LCU7.SYS.S_6KV613_SW2_OPEN
1.19.6.589.51.2	PBG.LCU7.SYS.S_6KV613_SW3_CLOSE
1.19.6.589.51.1	PBG.LCU7.SYS.S_6KV613_SW3_OPEN
1.19.14.29.51.2	PBG.LCU7.OBJ.CY06_DL613_OBJ_CLOSE
1.19.14.29.51.1	PBG.LCU7.OBJ.CY06_DL613_OBJ_OPEN	
1.19.6.611.51.2	PBG.LCU7.SYS.S_6KV616_SW2_CLOSE
1.19.6.611.51.1	PBG.LCU7.SYS.S_6KV616_SW2_OPEN
1.19.6.612.51.2	PBG.LCU7.SYS.S_6KV616_SW3_CLOSE
1.19.6.612.51.1	PBG.LCU7.SYS.S_6KV616_SW3_OPEN
1.19.14.30.51.2	PBG.LCU7.OBJ.CY06_DL616_OBJ_CLOSE
1.19.14.30.51.1	PBG.LCU7.OBJ.CY06_DL616_OBJ_OPEN	
1.19.6.656.51.2	PBG.LCU7.SYS.S_6KV624_SW2_CLOSE
1.19.6.656.51.1	PBG.LCU7.SYS.S_6KV624_SW2_OPEN
1.19.6.657.51.2	PBG.LCU7.SYS.S_6KV624_SW3_CLOSE
1.19.6.657.51.1	PBG.LCU7.SYS.S_6KV624_SW3_OPEN
1.19.14.32.51.2	PBG.LCU7.OBJ.CY06_DL624_OBJ_CLOSE
1.19.14.32.51.1	PBG.LCU7.OBJ.CY06_DL624_OBJ_OPEN	
1.19.6.667.51.2	PBG.LCU7.SYS.S_6KV625_SW2_CLOSE
1.19.6.667.51.1	PBG.LCU7.SYS.S_6KV625_SW2_OPEN
1.19.6.668.51.2	PBG.LCU7.SYS.S_6KV625_SW3_CLOSE
1.19.6.668.51.1	PBG.LCU7.SYS.S_6KV625_SW3_OPEN
1.19.14.33.51.2	PBG.LCU7.OBJ.CY06_DL625_OBJ_CLOSE
1.19.14.33.51.1	PBG.LCU7.OBJ.CY06_DL625_OBJ_OPEN	
1.19.6.690.51.2	PBG.LCU7.SYS.S_6KV627_SW2_CLOSE
1.19.6.690.51.1	PBG.LCU7.SYS.S_6KV627_SW2_OPEN
1.19.6.691.51.2	PBG.LCU7.SYS.S_6KV627_SW3_CLOSE
1.19.6.691.51.1	PBG.LCU7.SYS.S_6KV627_SW3_OPEN
1.19.14.34.51.2	PBG.LCU7.OBJ.CY06_DL627_OBJ_CLOSE
1.19.14.34.51.1	PBG.LCU7.OBJ.CY06_DL627_OBJ_OPEN	
1.19.6.701.51.2	PBG.LCU7.SYS.S_6KV628_SW2_CLOSE
1.19.6.701.51.1	PBG.LCU7.SYS.S_6KV628_SW2_OPEN
1.19.6.702.51.2	PBG.LCU7.SYS.S_6KV628_SW3_CLOSE
1.19.6.702.51.1	PBG.LCU7.SYS.S_6KV628_SW3_OPEN
1.19.14.35.51.2	PBG.LCU7.OBJ.CY06_DL628_OBJ_CLOSE
1.19.14.35.51.1	PBG.LCU7.OBJ.CY06_DL628_OBJ_OPEN	
1.19.6.622.51.2	PBG.LCU7.SYS.S_6KV619_SW2_CLOSE
1.19.6.622.51.1	PBG.LCU7.SYS.S_6KV619_SW2_OPEN
1.19.6.623.51.2	PBG.LCU7.SYS.S_6KV619_SW3_CLOSE
1.19.6.623.51.1	PBG.LCU7.SYS.S_6KV619_SW3_OPEN
1.19.14.31.51.2	PBG.LCU7.OBJ.CY06_DL619_OBJ_CLOSE
1.19.14.31.51.1	PBG.LCU7.OBJ.CY06_DL619_OBJ_OPEN	
1.19.6.600.51.2	PBG.LCU7.SYS.S_6KV641_SW2_CLOSE
1.19.6.600.51.1	PBG.LCU7.SYS.S_6KV641_SW2_OPEN
1.19.6.601.51.2	PBG.LCU7.SYS.S_6KV641_SW3_CLOSE
1.19.6.601.51.1	PBG.LCU7.SYS.S_6KV641_SW3_OPEN
1.19.14.24.51.2	PBG.LCU7.OBJ.CY06_DL641_OBJ_CLOSE
1.19.14.24.51.1	PBG.LCU7.OBJ.CY06_DL641_OBJ_OPEN	
1.19.6.679.51.2	PBG.LCU7.SYS.S_6KV642_SW2_CLOSE
1.19.6.679.51.1	PBG.LCU7.SYS.S_6KV642_SW2_OPEN
1.19.6.680.51.2	PBG.LCU7.SYS.S_6KV642_SW3_CLOSE
1.19.6.680.51.1	PBG.LCU7.SYS.S_6KV642_SW3_OPEN
1.19.14.25.51.2	PBG.LCU7.OBJ.CY06_DL642_OBJ_CLOSE
1.19.14.25.51.1	PBG.LCU7.OBJ.CY06_DL642_OBJ_OPEN	
1.19.6.638.51.2	PBG.LCU7.SYS.S_6KV643_SW2_CLOSE
1.19.6.638.51.1	PBG.LCU7.SYS.S_6KV643_SW2_OPEN
1.19.6.639.51.2	PBG.LCU7.SYS.S_6KV643_SW3_CLOSE
1.19.6.639.51.1	PBG.LCU7.SYS.S_6KV643_SW3_OPEN
1.19.14.26.51.2	PBG.LCU7.OBJ.CY06_DL643_OBJ_CLOSE
1.19.14.26.51.1	PBG.LCU7.OBJ.CY06_DL643_OBJ_OPEN
1.19.6.718.0.1	PBG.LCU7.SYS.S_GY21_SW2_OPEN
1.19.6.718.0.2	PBG.LCU7.SYS.S_GY21_SW2_CLOSE
1.19.6.719.0.1	PBG.LCU7.SYS.S_GY21_SW3_OPEN
1.19.6.719.0.2	PBG.LCU7.SYS.S_GY21_SW3_CLOSE
1.19.6.729.0.1	PBG.LCU7.SYS.S_GY22_SW2_OPEN
1.19.6.729.0.2	PBG.LCU7.SYS.S_GY22_SW2_CLOSE
1.19.6.730.0.1	PBG.LCU7.SYS.S_GY22_SW3_OPEN
1.19.6.730.0.2	PBG.LCU7.SYS.S_GY22_SW3_CLOSE
1.19.6.742.0.1	PBG.LCU7.SYS.S_GY23_SW2_OPEN
1.19.6.742.0.2	PBG.LCU7.SYS.S_GY23_SW2_CLOSE
1.19.6.743.0.1	PBG.LCU7.SYS.S_GY23_SW3_OPEN
1.19.6.743.0.2	PBG.LCU7.SYS.S_GY23_SW3_CLOSE
1.19.14.87.0.2	PBG.LCU7.OBJ.GY2_GY21_OBJ_CLOSE
1.19.14.87.0.1	PBG.LCU7.OBJ.GY2_GY21_OBJ_OPEN
1.19.14.88.0.2	PBG.LCU7.OBJ.GY2_GY22_OBJ_CLOSE
1.19.14.88.0.1	PBG.LCU7.OBJ.GY2_GY22_OBJ_OPEN
1.19.14.89.0.2	PBG.LCU7.OBJ.GY2_GY23_OBJ_CLOSE
1.19.14.89.0.1	PBG.LCU7.OBJ.GY2_GY23_OBJ_OPEN
1.19.14.90.0.2	PBG.LCU7.OBJ.ZM2_ZM21_OBJ_CLOSE
1.19.14.90.0.1	PBG.LCU7.OBJ.ZM2_ZM21_OBJ_OPEN
1.19.14.91.0.2	PBG.LCU7.OBJ.ZM2_ZM22_OBJ_CLOSE
1.19.14.91.0.1	PBG.LCU7.OBJ.ZM2_ZM22_OBJ_OPEN
1.19.14.92.0.2	PBG.LCU7.OBJ.ZM2_ZM23_OBJ_CLOSE
1.19.14.92.0.1	PBG.LCU7.OBJ.ZM2_ZM23_OBJ_OPEN
1.19.6.764.0.2	PBG.LCU7.SYS.S_ZM21_SW2_CLOSE
1.19.6.764.0.1	PBG.LCU7.SYS.S_ZM21_SW2_OPEN
1.19.6.765.0.2	PBG.LCU7.SYS.S_ZM21_SW3_CLOSE
1.19.6.765.0.1	PBG.LCU7.SYS.S_ZM21_SW3_OPEN	
1.19.6.775.0.2	PBG.LCU7.SYS.S_ZM22_SW2_CLOSE
1.19.6.775.0.1	PBG.LCU7.SYS.S_ZM22_SW2_OPEN
1.19.6.776.0.2	PBG.LCU7.SYS.S_ZM22_SW3_CLOSE
1.19.6.776.0.1	PBG.LCU7.SYS.S_ZM22_SW3_OPEN
1.19.6.788.0.2	PBG.LCU7.SYS.S_ZM23_SW2_CLOSE
1.19.6.788.0.1	PBG.LCU7.SYS.S_ZM23_SW2_OPEN
1.19.6.789.0.2	PBG.LCU7.SYS.S_ZM23_SW3_CLOSE
1.19.6.789.0.1	PBG.LCU7.SYS.S_ZM23_SW3_OPEN



!*****************LCU8仿真流程 BY PENGGQ ***********************!

1.20.6.661.0.2	PBG.LCU8.SYS.S_10KV181_SW2_CLOSE
1.20.6.661.0.1	PBG.LCU8.SYS.S_10KV181_SW2_OPEN
1.20.6.662.0.2	PBG.LCU8.SYS.S_10KV181_SW3_CLOSE
1.20.6.662.0.1	PBG.LCU8.SYS.S_10KV181_SW3_OPEN
1.20.14.0.0.2	PBG.LCU8.OBJ.CY_DL181_OBJ_CLOSE
1.20.14.0.0.1	PBG.LCU8.OBJ.CY_DL181_OBJ_OPEN
1.20.6.676.0.2	PBG.LCU8.SYS.S_10KV1111_SW2_CLOSE
1.20.6.676.0.1	PBG.LCU8.SYS.S_10KV1111_SW2_OPEN
1.20.6.677.0.2	PBG.LCU8.SYS.S_10KV1111_SW3_CLOSE
1.20.6.677.0.1	PBG.LCU8.SYS.S_10KV1111_SW3_OPEN
1.20.14.7.0.2	PBG.LCU8.OBJ.CY_DL1111_OBJ_CLOSE
1.20.14.7.0.1	PBG.LCU8.OBJ.CY_DL1111_OBJ_OPEN	
1.20.6.686.0.2	PBG.LCU8.SYS.S_10KV1132_SW2_CLOSE
1.20.6.686.0.1	PBG.LCU8.SYS.S_10KV1132_SW2_OPEN
1.20.6.687.0.2	PBG.LCU8.SYS.S_10KV1132_SW3_CLOSE
1.20.6.687.0.1	PBG.LCU8.SYS.S_10KV1132_SW3_OPEN
1.20.14.8.0.2	PBG.LCU8.OBJ.CY_DL1132_OBJ_CLOSE
1.20.14.8.0.1	PBG.LCU8.OBJ.CY_DL1132_OBJ_OPEN	
1.20.6.713.0.2	PBG.LCU8.SYS.S_10KV1211_SW2_CLOSE
1.20.6.713.0.1	PBG.LCU8.SYS.S_10KV1211_SW2_OPEN
1.20.6.714.0.2	PBG.LCU8.SYS.S_10KV1211_SW3_CLOSE
1.20.6.714.0.1	PBG.LCU8.SYS.S_10KV1211_SW3_OPEN
1.20.14.9.0.2	PBG.LCU8.OBJ.CY_DL1211_OBJ_CLOSE
1.20.14.9.0.1	PBG.LCU8.OBJ.CY_DL1211_OBJ_OPEN	
1.20.6.722.0.2	PBG.LCU8.SYS.S_10KV191_SW2_CLOSE
1.20.6.722.0.1	PBG.LCU8.SYS.S_10KV191_SW2_OPEN
1.20.6.723.0.2	PBG.LCU8.SYS.S_10KV191_SW3_CLOSE
1.20.6.723.0.1	PBG.LCU8.SYS.S_10KV191_SW3_OPEN
1.20.14.10.0.2	PBG.LCU8.OBJ.CY_DL191_OBJ_CLOSE
1.20.14.10.0.1	PBG.LCU8.OBJ.CY_DL191_OBJ_OPEN	
1.20.6.732.0.2	PBG.LCU8.SYS.S_10KV1241_SW2_CLOSE
1.20.6.732.0.1	PBG.LCU8.SYS.S_10KV1241_SW2_OPEN
1.20.6.733.0.2	PBG.LCU8.SYS.S_10KV1241_SW3_CLOSE
1.20.6.733.0.1	PBG.LCU8.SYS.S_10KV1241_SW3_OPEN
1.20.14.11.0.2	PBG.LCU8.OBJ.CY_DL1241_OBJ_CLOSE
1.20.14.11.0.1	PBG.LCU8.OBJ.CY_DL1241_OBJ_OPEN	
1.20.6.742.0.2	PBG.LCU8.SYS.S_10KV1311_SW2_CLOSE
1.20.6.742.0.1	PBG.LCU8.SYS.S_10KV1311_SW2_OPEN
1.20.6.743.0.2	PBG.LCU8.SYS.S_10KV1311_SW3_CLOSE
1.20.6.743.0.1	PBG.LCU8.SYS.S_10KV1311_SW3_OPEN
1.20.14.12.0.2	PBG.LCU8.OBJ.CY_DL1311_OBJ_CLOSE
1.20.14.12.0.1	PBG.LCU8.OBJ.CY_DL1311_OBJ_OPEN	
1.20.6.754.0.2	PBG.LCU8.SYS.S_10KV102_SW2_CLOSE
1.20.6.754.0.1	PBG.LCU8.SYS.S_10KV102_SW2_OPEN
1.20.6.755.0.2	PBG.LCU8.SYS.S_10KV102_SW3_CLOSE
1.20.6.755.0.1	PBG.LCU8.SYS.S_10KV102_SW3_OPEN
1.20.14.2.0.2	PBG.LCU8.OBJ.CY_DL102_OBJ_CLOSE
1.20.14.2.0.1	PBG.LCU8.OBJ.CY_DL102_OBJ_OPEN	
1.20.6.771.0.2	PBG.LCU8.SYS.S_10KV2121_SW2_CLOSE
1.20.6.771.0.1	PBG.LCU8.SYS.S_10KV2121_SW2_OPEN
1.20.6.772.0.2	PBG.LCU8.SYS.S_10KV2121_SW3_CLOSE
1.20.6.772.0.1	PBG.LCU8.SYS.S_10KV2121_SW3_OPEN
1.20.14.13.0.2	PBG.LCU8.OBJ.CY_DL2121_OBJ_CLOSE
1.20.14.13.0.1	PBG.LCU8.OBJ.CY_DL2121_OBJ_OPEN	
1.20.6.814.0.2	PBG.LCU8.SYS.S_10KV207_SW2_CLOSE
1.20.6.814.0.1	PBG.LCU8.SYS.S_10KV207_SW2_OPEN
1.20.6.815.0.2	PBG.LCU8.SYS.S_10KV207_SW3_CLOSE
1.20.6.815.0.1	PBG.LCU8.SYS.S_10KV207_SW3_OPEN
1.20.14.15.0.2	PBG.LCU8.OBJ.CY_DL207_OBJ_CLOSE
1.20.14.15.0.1	PBG.LCU8.OBJ.CY_DL207_OBJ_OPEN	
1.20.6.781.0.2	PBG.LCU8.SYS.S_10KV2112_SW2_CLOSE
1.20.6.781.0.1	PBG.LCU8.SYS.S_10KV2112_SW2_OPEN
1.20.6.782.0.2	PBG.LCU8.SYS.S_10KV2112_SW3_CLOSE
1.20.6.782.0.1	PBG.LCU8.SYS.S_10KV2112_SW3_OPEN
1.20.14.14.0.2	PBG.LCU8.OBJ.CY_DL2112_OBJ_CLOSE
1.20.14.14.0.1	PBG.LCU8.OBJ.CY_DL2112_OBJ_OPEN	
1.20.6.827.0.2	PBG.LCU8.SYS.S_10KV304_SW2_CLOSE
1.20.6.827.0.1	PBG.LCU8.SYS.S_10KV304_SW2_OPEN
1.20.6.828.0.2	PBG.LCU8.SYS.S_10KV304_SW3_CLOSE
1.20.6.828.0.1	PBG.LCU8.SYS.S_10KV304_SW3_OPEN
1.20.14.6.0.2	PBG.LCU8.OBJ.CY_DL304_OBJ_CLOSE
1.20.14.6.0.1	PBG.LCU8.OBJ.CY_DL304_OBJ_OPEN	
1.20.6.837.0.2	PBG.LCU8.SYS.S_10KV3270_SW2_CLOSE
1.20.6.837.0.1	PBG.LCU8.SYS.S_10KV3270_SW2_OPEN
1.20.6.838.0.2	PBG.LCU8.SYS.S_10KV3270_SW3_CLOSE
1.20.6.838.0.1	PBG.LCU8.SYS.S_10KV3270_SW3_OPEN
1.20.14.27.0.2	PBG.LCU8.OBJ.CY_DL3270_OBJ_CLOSE
1.20.14.27.0.1	PBG.LCU8.OBJ.CY_DL3270_OBJ_OPEN	
1.20.6.856.0.2	PBG.LCU8.SYS.S_10KV3312_SW2_CLOSE
1.20.6.856.0.1	PBG.LCU8.SYS.S_10KV3312_SW2_OPEN
1.20.6.857.0.2	PBG.LCU8.SYS.S_10KV3312_SW3_CLOSE
1.20.6.857.0.1	PBG.LCU8.SYS.S_10KV3312_SW3_OPEN
1.20.14.25.0.2	PBG.LCU8.OBJ.CY_DL3312_OBJ_CLOSE
1.20.14.25.0.1	PBG.LCU8.OBJ.CY_DL3312_OBJ_OPEN	
1.20.6.866.0.2	PBG.LCU8.SYS.S_10KV3350_SW2_CLOSE
1.20.6.866.0.1	PBG.LCU8.SYS.S_10KV3350_SW2_OPEN
1.20.6.867.0.2	PBG.LCU8.SYS.S_10KV3350_SW3_CLOSE
1.20.6.867.0.1	PBG.LCU8.SYS.S_10KV3350_SW3_OPEN
1.20.14.23.0.2	PBG.LCU8.OBJ.CY_DL3350_OBJ_CLOSE
1.20.14.23.0.1	PBG.LCU8.OBJ.CY_DL3350_OBJ_OPEN	
1.20.6.875.0.2	PBG.LCU8.SYS.S_10KV391_SW2_CLOSE
1.20.6.875.0.1	PBG.LCU8.SYS.S_10KV391_SW2_OPEN
1.20.6.876.0.2	PBG.LCU8.SYS.S_10KV391_SW3_CLOSE
1.20.6.876.0.1	PBG.LCU8.SYS.S_10KV391_SW3_OPEN
1.20.14.22.0.2	PBG.LCU8.OBJ.CY_DL391_OBJ_CLOSE
1.20.14.22.0.1	PBG.LCU8.OBJ.CY_DL391_OBJ_OPEN	
1.20.6.885.0.2	PBG.LCU8.SYS.S_10KV3212_SW2_CLOSE
1.20.6.885.0.1	PBG.LCU8.SYS.S_10KV3212_SW2_OPEN
1.20.6.886.0.2	PBG.LCU8.SYS.S_10KV3212_SW3_CLOSE
1.20.6.886.0.1	PBG.LCU8.SYS.S_10KV3212_SW3_OPEN
1.20.14.21.0.2	PBG.LCU8.OBJ.CY_DL3212_OBJ_CLOSE
1.20.14.21.0.1	PBG.LCU8.OBJ.CY_DL3212_OBJ_OPEN	
1.20.6.912.0.2	PBG.LCU8.SYS.S_10KV3122_SW2_CLOSE
1.20.6.912.0.1	PBG.LCU8.SYS.S_10KV3122_SW2_OPEN
1.20.6.913.0.2	PBG.LCU8.SYS.S_10KV3122_SW3_CLOSE
1.20.6.913.0.1	PBG.LCU8.SYS.S_10KV3122_SW3_OPEN
1.20.14.20.0.2	PBG.LCU8.OBJ.CY_DL3122_OBJ_CLOSE
1.20.14.20.0.1	PBG.LCU8.OBJ.CY_DL3122_OBJ_OPEN	
1.20.6.922.0.2	PBG.LCU8.SYS.S_10KV3131_SW2_CLOSE
1.20.6.922.0.1	PBG.LCU8.SYS.S_10KV3131_SW2_OPEN
1.20.6.923.0.2	PBG.LCU8.SYS.S_10KV3131_SW3_CLOSE
1.20.6.923.0.1	PBG.LCU8.SYS.S_10KV3131_SW3_OPEN
1.20.14.19.0.2	PBG.LCU8.OBJ.CY_DL3131_OBJ_CLOSE
1.20.14.19.0.1	PBG.LCU8.OBJ.CY_DL3131_OBJ_OPEN	
1.20.6.941.0.2	PBG.LCU8.SYS.S_10KV203_SW2_CLOSE
1.20.6.941.0.1	PBG.LCU8.SYS.S_10KV203_SW2_OPEN
1.20.6.942.0.2	PBG.LCU8.SYS.S_10KV203_SW3_CLOSE
1.20.6.942.0.1	PBG.LCU8.SYS.S_10KV203_SW3_OPEN
1.20.14.4.0.2	PBG.LCU8.OBJ.CY_DL203_OBJ_CLOSE
1.20.14.4.0.1	PBG.LCU8.OBJ.CY_DL203_OBJ_OPEN	
1.20.6.951.0.2	PBG.LCU8.SYS.S_10KV2340_SW2_CLOSE
1.20.6.951.0.1	PBG.LCU8.SYS.S_10KV2340_SW2_OPEN
1.20.6.952.0.2	PBG.LCU8.SYS.S_10KV2340_SW3_CLOSE
1.20.6.952.0.1	PBG.LCU8.SYS.S_10KV2340_SW3_OPEN
1.20.14.17.0.2	PBG.LCU8.OBJ.CY_DL2340_OBJ_CLOSE
1.20.14.17.0.1	PBG.LCU8.OBJ.CY_DL2340_OBJ_OPEN	
1.20.6.960.0.2	PBG.LCU8.SYS.S_10KV291_SW2_CLOSE
1.20.6.960.0.1	PBG.LCU8.SYS.S_10KV291_SW2_OPEN
1.20.6.961.0.2	PBG.LCU8.SYS.S_10KV291_SW3_CLOSE
1.20.6.961.0.1	PBG.LCU8.SYS.S_10KV291_SW3_OPEN
1.20.14.16.0.2	PBG.LCU8.OBJ.CY_DL291_OBJ_CLOSE
1.20.14.16.0.1	PBG.LCU8.OBJ.CY_DL291_OBJ_OPEN	
1.20.6.703.0.2	PBG.LCU8.SYS.S_10KVDLC1_SW2_CLOSE
1.20.6.703.0.1	PBG.LCU8.SYS.S_10KVDLC1_SW2_OPEN
1.20.6.704.0.2	PBG.LCU8.SYS.S_10KVDLC1_SW3_CLOSE
1.20.6.704.0.1	PBG.LCU8.SYS.S_10KVDLC1_SW3_OPEN
1.20.14.1.0.2	PBG.LCU8.OBJ.CY_DLC1_OBJ_CLOSE
1.20.14.1.0.1	PBG.LCU8.OBJ.CY_DLC1_OBJ_OPEN	
1.20.6.805.0.2	PBG.LCU8.SYS.S_10KVDLC2_SW2_CLOSE
1.20.6.805.0.1	PBG.LCU8.SYS.S_10KVDLC2_SW2_OPEN
1.20.6.806.0.2	PBG.LCU8.SYS.S_10KVDLC2_SW3_CLOSE
