!!SCT,DO,,,,,,,
!!ID,STATE,DESC,STATES,TYPE,STATION,PORT,ITIME,BSET
SXS50532_SW_A_IOPENA,0,实训室50532刀闸A相状态,0,0,实训室,0,0,0
SXS50532_SW_B_IOPENB,0,实训室50532刀闸B相状态,0,0,实训室,0,0,0
SXS50532_SW_C_IOPENC,0,实训室50532刀闸C相状态,0,0,实训室,0,0,0
SXS505317_SW_HW,1,实训室505317地刀合位,1,0,实训室,0,0,0
SXS505317_SW_A_IOPENA,0,实训室505317地刀A相状态,0,0,实训室,0,0,0
SXS505317_SW_B_IOPENB,0,实训室505317地刀B相状态,0,0,实训室,0,0,0
SXS505317_SW_C_IOPENC,0,实训室505317地刀C相状态,0,0,实训室,0,0,0
SXS505327_SW_HW,1,实训室505327地刀合位,1,0,实训室,0,0,0
SXS505327_SW_A_IOPENA,0,实训室505327地刀A相状态,0,0,实训室,0,0,0
SXS505327_SW_B_IOPENB,0,实训室505327地刀B相状态,0,0,实训室,0,0,0
SXS505327_SW_C_IOPENC,0,实训室505327地刀C相状态,0,0,实训室,0,0,0
SXS505367_SW_HW,1,实训室505367地刀合位,1,0,实训室,0,0,0
SXS505367_SW_A_IOPENA,0,实训室505367地刀A相状态,0,0,实训室,0,0,0
SXS505367_SW_B_IOPENB,0,实训室505367地刀B相状态,0,0,实训室,0,0,0
SXS505367_SW_C_IOPENC,0,实训室505367地刀C相状态,0,0,实训室,0,0,0

SXS2501_BK_A_HWJ,1,实训室2501开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2501_BK_A_IOPENA,0,实训室2501开关A相状态,0,0,实训室,0,0,0
SXS2501_BK_B_HWJ,1,实训室2501开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2501_BK_B_IOPENB,0,实训室2501开关B相状态,0,0,实训室,0,0,0
SXS2501_BK_C_HWJ,1,实训室2501开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2501_BK_C_IOPENC,0,实训室2501开关C相状态,0,0,实训室,0,0,0
SXS25011_SW_HW,1,实训室25011刀闸合位,1,0,实训室,0,0,0
SXS25011_SW_A_IOPENA,0,实训室25011刀闸A相状态,0,0,实训室,0,0,0
SXS25011_SW_B_IOPENB,0,实训室25011刀闸B相状态,0,0,实训室,0,0,0
SXS25011_SW_C_IOPENC,0,实训室25011刀闸C相状态,0,0,实训室,0,0,0
SXS25012_SW_HW,1,实训室25012刀闸合位,1,0,实训室,0,0,0
SXS25012_SW_A_IOPENA,0,实训室25012刀闸A相状态,0,0,实训室,0,0,0
SXS25012_SW_B_IOPENB,0,实训室25012刀闸B相状态,0,0,实训室,0,0,0
SXS25012_SW_C_IOPENC,0,实训室25012刀闸C相状态,0,0,实训室,0,0,0
SXS25016_SW_HW,1,实训室25016刀闸合位,1,0,实训室,0,0,0
SXS25016_SW_A_IOPENA,0,实训室25016刀闸A相状态,0,0,实训室,0,0,0
SXS25016_SW_B_IOPENB,0,实训室25016刀闸B相状态,0,0,实训室,0,0,0
SXS25016_SW_C_IOPENC,0,实训室25016刀闸C相状态,0,0,实训室,0,0,0
SXS250117_SW_HW,1,实训室250117地刀合位,1,0,实训室,0,0,0
SXS250117_SW_A_IOPENA,0,实训室250117地刀A相状态,0,0,实训室,0,0,0
SXS250117_SW_B_IOPENB,0,实训室250117地刀B相状态,0,0,实训室,0,0,0
SXS250117_SW_C_IOPENC,0,实训室250117地刀C相状态,0,0,实训室,0,0,0
SXS250127_SW_HW,1,实训室250127地刀合位,1,0,实训室,0,0,0
SXS250127_SW_A_IOPENA,0,实训室250127地刀A相状态,0,0,实训室,0,0,0
SXS250127_SW_B_IOPENB,0,实训室250127地刀B相状态,0,0,实训室,0,0,0
SXS250127_SW_C_IOPENC,0,实训室250127地刀C相状态,0,0,实训室,0,0,0
SXS250167_SW_HW,1,实训室250167地刀合位,1,0,实训室,0,0,0
SXS250167_SW_A_IOPENA,0,实训室250167地刀A相状态,0,0,实训室,0,0,0
SXS250167_SW_B_IOPENB,0,实训室250167地刀B相状态,0,0,实训室,0,0,0
SXS250167_SW_C_IOPENC,0,实训室250167地刀C相状态,0,0,实训室,0,0,0
SXS2502_BK_A_HWJ,1,实训室2502开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2502_BK_A_IOPENA,0,实训室2502开关A相状态,0,0,实训室,0,0,0
SXS2502_BK_B_HWJ,1,实训室2502开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2502_BK_B_IOPENB,0,实训室2502开关B相状态,0,0,实训室,0,0,0
SXS2502_BK_C_HWJ,1,实训室2502开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2502_BK_C_IOPENC,0,实训室2502开关C相状态,0,0,实训室,0,0,0
SXS25021_SW_HW,1,实训室25021刀闸合位,1,0,实训室,0,0,0
SXS25021_SW_A_IOPENA,0,实训室25021刀闸A相状态,0,0,实训室,0,0,0
SXS25021_SW_B_IOPENB,0,实训室25021刀闸B相状态,0,0,实训室,0,0,0
SXS25021_SW_C_IOPENC,0,实训室25021刀闸C相状态,0,0,实训室,0,0,0
SXS25022_SW_HW,1,实训室25022刀闸合位,1,0,实训室,0,0,0
SXS25022_SW_A_IOPENA,0,实训室25022刀闸A相状态,0,0,实训室,0,0,0
SXS25022_SW_B_IOPENB,0,实训室25022刀闸B相状态,0,0,实训室,0,0,0
SXS25022_SW_C_IOPENC,0,实训室25022刀闸C相状态,0,0,实训室,0,0,0
SXS25026_SW_HW,1,实训室25026刀闸合位,1,0,实训室,0,0,0
SXS25026_SW_A_IOPENA,0,实训室25026刀闸A相状态,0,0,实训室,0,0,0
SXS25026_SW_B_IOPENB,0,实训室25026刀闸B相状态,0,0,实训室,0,0,0
SXS25026_SW_C_IOPENC,0,实训室25026刀闸C相状态,0,0,实训室,0,0,0
SXS250217_SW_HW,1,实训室250217地刀合位,1,0,实训室,0,0,0
SXS250217_SW_A_IOPENA,0,实训室250217地刀A相状态,0,0,实训室,0,0,0
SXS250217_SW_B_IOPENB,0,实训室250217地刀B相状态,0,0,实训室,0,0,0
SXS250217_SW_C_IOPENC,0,实训室250217地刀C相状态,0,0,实训室,0,0,0
SXS250227_SW_HW,1,实训室250227地刀合位,1,0,实训室,0,0,0
SXS250227_SW_A_IOPENA,0,实训室250227地刀A相状态,0,0,实训室,0,0,0
SXS250227_SW_B_IOPENB,0,实训室250227地刀B相状态,0,0,实训室,0,0,0
SXS250227_SW_C_IOPENC,0,实训室250227地刀C相状态,0,0,实训室,0,0,0
SXS250267_SW_HW,1,实训室250267地刀合位,1,0,实训室,0,0,0
SXS250267_SW_A_IOPENA,0,实训室250267地刀A相状态,0,0,实训室,0,0,0
SXS250267_SW_B_IOPENB,0,实训室250267地刀B相状态,0,0,实训室,0,0,0
SXS250267_SW_C_IOPENC,0,实训室250267地刀C相状态,0,0,实训室,0,0,0
SXS2503_BK_A_HWJ,1,实训室2503开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2503_BK_A_IOPENA,0,实训室2503开关A相状态,0,0,实训室,0,0,0
SXS2503_BK_B_HWJ,1,实训室2503开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2503_BK_B_IOPENB,0,实训室2503开关B相状态,0,0,实训室,0,0,0
SXS2503_BK_C_HWJ,1,实训室2503开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2503_BK_C_IOPENC,0,实训室2503开关C相状态,0,0,实训室,0,0,0
SXS25031_SW_HW,1,实训室25031刀闸合位,1,0,实训室,0,0,0
SXS25031_SW_A_IOPENA,0,实训室25031刀闸A相状态,0,0,实训室,0,0,0
SXS25031_SW_B_IOPENB,0,实训室25031刀闸B相状态,0,0,实训室,0,0,0
SXS25031_SW_C_IOPENC,0,实训室25031刀闸C相状态,0,0,实训室,0,0,0
SXS25032_SW_HW,1,实训室25032刀闸合位,1,0,实训室,0,0,0
SXS25032_SW_A_IOPENA,0,实训室25032刀闸A相状态,0,0,实训室,0,0,0
SXS25032_SW_B_IOPENB,0,实训室25032刀闸B相状态,0,0,实训室,0,0,0
SXS25032_SW_C_IOPENC,0,实训室25032刀闸C相状态,0,0,实训室,0,0,0
SXS25036_SW_HW,1,实训室25036刀闸合位,1,0,实训室,0,0,0
SXS25036_SW_A_IOPENA,0,实训室25036刀闸A相状态,0,0,实训室,0,0,0
SXS25036_SW_B_IOPENB,0,实训室25036刀闸B相状态,0,0,实训室,0,0,0
SXS25036_SW_C_IOPENC,0,实训室25036刀闸C相状态,0,0,实训室,0,0,0
SXS250317_SW_HW,1,实训室250317地刀合位,1,0,实训室,0,0,0
SXS250317_SW_A_IOPENA,0,实训室250317地刀A相状态,0,0,实训室,0,0,0
SXS250317_SW_B_IOPENB,0,实训室250317地刀B相状态,0,0,实训室,0,0,0
SXS250317_SW_C_IOPENC,0,实训室250317地刀C相状态,0,0,实训室,0,0,0
SXS250327_SW_HW,1,实训室250327地刀合位,1,0,实训室,0,0,0
SXS250327_SW_A_IOPENA,0,实训室250327地刀A相状态,0,0,实训室,0,0,0
SXS250327_SW_B_IOPENB,0,实训室250327地刀B相状态,0,0,实训室,0,0,0
SXS250327_SW_C_IOPENC,0,实训室250327地刀C相状态,0,0,实训室,0,0,0
SXS250367_SW_HW,1,实训室250367地刀合位,1,0,实训室,0,0,0
SXS250367_SW_A_IOPENA,0,实训室250367地刀A相状态,0,0,实训室,0,0,0
SXS250367_SW_B_IOPENB,0,实训室250367地刀B相状态,0,0,实训室,0,0,0
SXS250367_SW_C_IOPENC,0,实训室250367地刀C相状态,0,0,实训室,0,0,0
SXS2001_BK_A_HWJ,1,实训室2001开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2001_BK_A_IOPENA,0,实训室2001开关A相状态,0,0,实训室,0,0,0
SXS2001_BK_B_HWJ,1,实训室2001开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2001_BK_B_IOPENB,0,实训室2001开关B相状态,0,0,实训室,0,0,0
SXS2001_BK_C_HWJ,1,实训室2001开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2001_BK_C_IOPENC,0,实训室2001开关C相状态,0,0,实训室,0,0,0
SXS20011_SW_HW,1,实训室20011刀闸合位,1,0,实训室,0,0,0
SXS20011_SW_A_IOPENA,0,实训室20011刀闸A相状态,0,0,实训室,0,0,0
SXS20011_SW_B_IOPENB,0,实训室20011刀闸B相状态,0,0,实训室,0,0,0
SXS20011_SW_C_IOPENC,0,实训室20011刀闸C相状态,0,0,实训室,0,0,0
SXS20012_SW_HW,1,实训室20012刀闸合位,1,0,实训室,0,0,0
SXS20012_SW_A_IOPENA,0,实训室20012刀闸A相状态,0,0,实训室,0,0,0
SXS20012_SW_B_IOPENB,0,实训室20012刀闸B相状态,0,0,实训室,0,0,0
SXS20012_SW_C_IOPENC,0,实训室20012刀闸C相状态,0,0,实训室,0,0,0
SXS20016_SW_HW,1,实训室20016刀闸合位,1,0,实训室,0,0,0
SXS20016_SW_A_IOPENA,0,实训室20016刀闸A相状态,0,0,实训室,0,0,0
SXS20016_SW_B_IOPENB,0,实训室20016刀闸B相状态,0,0,实训室,0,0,0
SXS20016_SW_C_IOPENC,0,实训室20016刀闸C相状态,0,0,实训室,0,0,0
SXS200117_SW_HW,1,实训室200117地刀合位,1,0,实训室,0,0,0
SXS200117_SW_A_IOPENA,0,实训室200117地刀A相状态,0,0,实训室,0,0,0
SXS200117_SW_B_IOPENB,0,实训室200117地刀B相状态,0,0,实训室,0,0,0
SXS200117_SW_C_IOPENC,0,实训室200117地刀C相状态,0,0,实训室,0,0,0
SXS200127_SW_HW,1,实训室200127地刀合位,1,0,实训室,0,0,0
SXS200127_SW_A_IOPENA,0,实训室200127地刀A相状态,0,0,实训室,0,0,0
SXS200127_SW_B_IOPENB,0,实训室200127地刀B相状态,0,0,实训室,0,0,0
SXS200127_SW_C_IOPENC,0,实训室200127地刀C相状态,0,0,实训室,0,0,0
SXS200167_SW_HW,1,实训室200167地刀合位,1,0,实训室,0,0,0
SXS200167_SW_A_IOPENA,0,实训室200167地刀A相状态,0,0,实训室,0,0,0
SXS200167_SW_B_IOPENB,0,实训室200167地刀B相状态,0,0,实训室,0,0,0
SXS200167_SW_C_IOPENC,0,实训室200167地刀C相状态,0,0,实训室,0,0,0
SXS2002_BK_A_HWJ,1,实训室2002开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2002_BK_A_IOPENA,0,实训室2002开关A相状态,0,0,实训室,0,0,0
SXS2002_BK_B_HWJ,1,实训室2002开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2002_BK_B_IOPENB,0,实训室2002开关B相状态,0,0,实训室,0,0,0
SXS2002_BK_C_HWJ,1,实训室2002开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2002_BK_C_IOPENC,0,实训室2002开关C相状态,0,0,实训室,0,0,0
SXS20021_SW_HW,1,实训室20021刀闸合位,1,0,实训室,0,0,0
SXS20021_SW_A_IOPENA,0,实训室20021刀闸A相状态,0,0,实训室,0,0,0
SXS20021_SW_B_IOPENB,0,实训室20021刀闸B相状态,0,0,实训室,0,0,0
SXS20021_SW_C_IOPENC,0,实训室20021刀闸C相状态,0,0,实训室,0,0,0
SXS20022_SW_HW,1,实训室20022刀闸合位,1,0,实训室,0,0,0
SXS20022_SW_A_IOPENA,0,实训室20022刀闸A相状态,0,0,实训室,0,0,0
SXS20022_SW_B_IOPENB,0,实训室20022刀闸B相状态,0,0,实训室,0,0,0
SXS20022_SW_C_IOPENC,0,实训室20022刀闸C相状态,0,0,实训室,0,0,0
SXS20026_SW_HW,1,实训室20026刀闸合位,1,0,实训室,0,0,0
SXS20026_SW_A_IOPENA,0,实训室20026刀闸A相状态,0,0,实训室,0,0,0
SXS20026_SW_B_IOPENB,0,实训室20026刀闸B相状态,0,0,实训室,0,0,0
SXS20026_SW_C_IOPENC,0,实训室20026刀闸C相状态,0,0,实训室,0,0,0
SXS200217_SW_HW,1,实训室200217地刀合位,1,0,实训室,0,0,0
SXS200217_SW_A_IOPENA,0,实训室200217地刀A相状态,0,0,实训室,0,0,0
SXS200217_SW_B_IOPENB,0,实训室200217地刀B相状态,0,0,实训室,0,0,0
SXS200217_SW_C_IOPENC,0,实训室200217地刀C相状态,0,0,实训室,0,0,0
SXS200227_SW_HW,1,实训室200227地刀合位,1,0,实训室,0,0,0
SXS200227_SW_A_IOPENA,0,实训室200227地刀A相状态,0,0,实训室,0,0,0
SXS200227_SW_B_IOPENB,0,实训室200227地刀B相状态,0,0,实训室,0,0,0
SXS200227_SW_C_IOPENC,0,实训室200227地刀C相状态,0,0,实训室,0,0,0
SXS200267_SW_HW,1,实训室200267地刀合位,1,0,实训室,0,0,0
SXS200267_SW_A_IOPENA,0,实训室200267地刀A相状态,0,0,实训室,0,0,0
SXS200267_SW_B_IOPENB,0,实训室200267地刀B相状态,0,0,实训室,0,0,0
SXS200267_SW_C_IOPENC,0,实训室200267地刀C相状态,0,0,实训室,0,0,0
SXS2500_BK_A_HWJ,1,实训室2500开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2500_BK_A_IOPENA,0,实训室2500开关A相状态,0,0,实训室,0,0,0
SXS2500_BK_B_HWJ,1,实训室2500开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2500_BK_B_IOPENB,0,实训室2500开关B相状态,0,0,实训室,0,0,0
SXS2500_BK_C_HWJ,1,实训室2500开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2500_BK_C_IOPENC,0,实训室2500开关C相状态,0,0,实训室,0,0,0
SXS25001_SW_HW,1,实训室25001刀闸合位,1,0,实训室,0,0,0
SXS25001_SW_A_IOPENA,0,实训室25001刀闸A相状态,0,0,实训室,0,0,0
SXS25001_SW_B_IOPENB,0,实训室25001刀闸B相状态,0,0,实训室,0,0,0
SXS25001_SW_C_IOPENC,0,实训室25001刀闸C相状态,0,0,实训室,0,0,0
SXS25002_SW_HW,1,实训室25002刀闸合位,1,0,实训室,0,0,0
SXS25002_SW_A_IOPENA,0,实训室25002刀闸A相状态,0,0,实训室,0,0,0
SXS25002_SW_B_IOPENB,0,实训室25002刀闸B相状态,0,0,实训室,0,0,0
SXS25002_SW_C_IOPENC,0,实训室25002刀闸C相状态,0,0,实训室,0,0,0
SXS250017_SW_HW,1,实训室250017地刀合位,1,0,实训室,0,0,0
SXS250017_SW_A_IOPENA,0,实训室250017地刀A相状态,0,0,实训室,0,0,0
SXS250017_SW_B_IOPENB,0,实训室250017地刀B相状态,0,0,实训室,0,0,0
SXS250017_SW_C_IOPENC,0,实训室250017地刀C相状态,0,0,实训室,0,0,0
SXS250027_SW_HW,1,实训室250027地刀合位,1,0,实训室,0,0,0
SXS250027_SW_A_IOPENA,0,实训室250027地刀A相状态,0,0,实训室,0,0,0
SXS250027_SW_B_IOPENB,0,实训室250027地刀B相状态,0,0,实训室,0,0,0
SXS250027_SW_C_IOPENC,0,实训室250027地刀C相状态,0,0,实训室,0,0,0
SXS2600_BK_A_HWJ,1,实训室2600开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2600_BK_A_IOPENA,0,实训室2600开关A相状态,0,0,实训室,0,0,0
SXS2600_BK_B_HWJ,1,实训室2600开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2600_BK_B_IOPENB,0,实训室2600开关B相状态,0,0,实训室,0,0,0
SXS2600_BK_C_HWJ,1,实训室2600开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2600_BK_C_IOPENC,0,实训室2600开关C相状态,0,0,实训室,0,0,0
SXS26001_SW_HW,1,实训室26001刀闸合位,1,0,实训室,0,0,0
SXS26001_SW_A_IOPENA,0,实训室26001刀闸A相状态,0,0,实训室,0,0,0
SXS26001_SW_B_IOPENB,0,实训室26001刀闸B相状态,0,0,实训室,0,0,0
SXS26001_SW_C_IOPENC,0,实训室26001刀闸C相状态,0,0,实训室,0,0,0
SXS26002_SW_HW,1,实训室26002刀闸合位,1,0,实训室,0,0,0
SXS26002_SW_A_IOPENA,0,实训室26002刀闸A相状态,0,0,实训室,0,0,0
SXS26002_SW_B_IOPENB,0,实训室26002刀闸B相状态,0,0,实训室,0,0,0
SXS26002_SW_C_IOPENC,0,实训室26002刀闸C相状态,0,0,实训室,0,0,0
SXS260017_SW_HW,1,实训室260017地刀合位,1,0,实训室,0,0,0
SXS260017_SW_A_IOPENA,0,实训室260017地刀A相状态,0,0,实训室,0,0,0
SXS260017_SW_B_IOPENB,0,实训室260017地刀B相状态,0,0,实训室,0,0,0
SXS260017_SW_C_IOPENC,0,实训室260017地刀C相状态,0,0,实训室,0,0,0
SXS260027_SW_HW,1,实训室260027地刀合位,1,0,实训室,0,0,0
SXS260027_SW_A_IOPENA,0,实训室260027地刀A相状态,0,0,实训室,0,0,0
SXS260027_SW_B_IOPENB,0,实训室260027地刀B相状态,0,0,实训室,0,0,0
SXS260027_SW_C_IOPENC,0,实训室260027地刀C相状态,0,0,实训室,0,0,0
SXS2530_BK_A_HWJ,1,实训室2530开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2530_BK_A_IOPENA,0,实训室2530开关A相状态,0,0,实训室,0,0,0
SXS2530_BK_B_HWJ,1,实训室2530开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2530_BK_B_IOPENB,0,实训室2530开关B相状态,0,0,实训室,0,0,0
SXS2530_BK_C_HWJ,1,实训室2530开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2530_BK_C_IOPENC,0,实训室2530开关C相状态,0,0,实训室,0,0,0
SXS25301_SW_HW,1,实训室25301刀闸合位,1,0,实训室,0,0,0
SXS25301_SW_A_IOPENA,0,实训室25301刀闸A相状态,0,0,实训室,0,0,0
SXS25301_SW_B_IOPENB,0,实训室25301刀闸B相状态,0,0,实训室,0,0,0
SXS25301_SW_C_IOPENC,0,实训室25301刀闸C相状态,0,0,实训室,0,0,0
SXS25302_SW_HW,1,实训室25302刀闸合位,1,0,实训室,0,0,0
SXS25302_SW_A_IOPENA,0,实训室25302刀闸A相状态,0,0,实训室,0,0,0
SXS25302_SW_B_IOPENB,0,实训室25302刀闸B相状态,0,0,实训室,0,0,0
SXS25302_SW_C_IOPENC,0,实训室25302刀闸C相状态,0,0,实训室,0,0,0
SXS253017_SW_HW,1,实训室253017地刀合位,1,0,实训室,0,0,0
SXS253017_SW_A_IOPENA,0,实训室253017地刀A相状态,0,0,实训室,0,0,0
SXS253017_SW_B_IOPENB,0,实训室253017地刀B相状态,0,0,实训室,0,0,0
SXS253017_SW_C_IOPENC,0,实训室253017地刀C相状态,0,0,实训室,0,0,0
SXS253027_SW_HW,1,实训室253027地刀合位,1,0,实训室,0,0,0
SXS253027_SW_A_IOPENA,0,实训室253027地刀A相状态,0,0,实训室,0,0,0
SXS253027_SW_B_IOPENB,0,实训室253027地刀B相状态,0,0,实训室,0,0,0
SXS253027_SW_C_IOPENC,0,实训室253027地刀C相状态,0,0,实训室,0,0,0
SXS2550_BK_A_HWJ,1,实训室2550开关A相合位继电器状态,1,0,实训室,0,0,0
SXS2550_BK_A_IOPENA,0,实训室2550开关A相状态,0,0,实训室,0,0,0
SXS2550_BK_B_HWJ,1,实训室2550开关B相合位继电器状态,1,0,实训室,0,0,0
SXS2550_BK_B_IOPENB,0,实训室2550开关B相状态,0,0,实训室,0,0,0
SXS2550_BK_C_HWJ,1,实训室2550开关C相合位继电器状态,1,0,实训室,0,0,0
SXS2550_BK_C_IOPENC,0,实训室2550开关C相状态,0,0,实训室,0,0,0
SXS25501_SW_HW,1,实训室25501刀闸合位,1,0,实训室,0,0,0
SXS25501_SW_A_IOPENA,0,实训室25501刀闸A相状态,0,0,实训室,0,0,0
SXS25501_SW_B_IOPENB,0,实训室25501刀闸B相状态,0,0,实训室,0,0,0
SXS25501_SW_C_IOPENC,0,实训室25501刀闸C相状态,0,0,实训室,0,0,0
SXS25502_SW_HW,1,实训室25502刀闸合位,1,0,实训室,0,0,0
SXS25502_SW_A_IOPENA,0,实训室25502刀闸A相状态,0,0,实训室,0,0,0
SXS25502_SW_B_IOPENB,0,实训室25502刀闸B相状态,0,0,实训室,0,0,0
SXS25502_SW_C_IOPENC,0,实训室25502刀闸C相状态,0,0,实训室,0,0,0
SXS255017_SW_HW,1,实训室255017地刀合位,1,0,实训室,0,0,0
SXS255017_SW_A_IOPENA,0,实训室255017地刀A相状态,0,0,实训室,0,0,0
SXS255017_SW_B_IOPENB,0,实训室255017地刀B相状态,0,0,实训室,0,0,0
SXS255017_SW_C_IOPENC,0,实训室255017地刀C相状态,0,0,实训室,0,0,0
SXS255027_SW_HW,1,实训室255027地刀合位,1,0,实训室,0,0,0
SXS255027_SW_A_IOPENA,0,实训室255027地刀A相状态,0,0,实训室,0,0,0
SXS255027_SW_B_IOPENB,0,实训室255027地刀B相状态,0,0,实训室,0,0,0
SXS255027_SW_C_IOPENC,0,实训室255027地刀C相状态,0,0,实训室,0,0,0
SXS219_SW_HW,1,实训室219刀闸合位,1,0,实训室,0,0,0
SXS219_SW_A_IOPENA,0,实训室219刀闸A相状态,0,0,实训室,0,0,0
SXS219_SW_B_IOPENB,0,实训室219刀闸B相状态,0,0,实训室,0,0,0
SXS219_SW_C_IOPENC,0,实训室219刀闸C相状态,0,0,实训室,0,0,0
SXS2117_SW_HW,1,实训室2117地刀合位,1,0,实训室,0,0,0
SXS2117_SW_A_IOPENA,0,实训室2117地刀A相状态,0,0,实训室,0,0,0
SXS2117_SW_B_IOPENB,0,实训室2117地刀B相状态,0,0,实训室,0,0,0
SXS2117_SW_C_IOPENC,0,实训室2117地刀C相状态,0,0,实训室,0,0,0
SXS2197_SW_HW,1,实训室2197地刀合位,1,0,实训室,0,0,0
SXS2197_SW_A_IOPENA,0,实训室2197地刀A相状态,0,0,实训室,0,0,0
SXS2197_SW_B_IOPENB,0,实训室2197地刀B相状态,0,0,实训室,0,0,0
SXS2197_SW_C_IOPENC,0,实训室2197地刀C相状态,0,0,实训室,0,0,0
SXS229_SW_HW,1,实训室229刀闸合位,1,0,实训室,0,0,0
SXS229_SW_A_IOPENA,0,实训室229刀闸A相状态,0,0,实训室,0,0,0
SXS229_SW_B_IOPENB,0,实训室229刀闸B相状态,0,0,实训室,0,0,0
SXS229_SW_C_IOPENC,0,实训室229刀闸C相状态,0,0,实训室,0,0,0
SXS2217_SW_HW,1,实训室2217地刀合位,1,0,实训室,0,0,0
SXS2217_SW_A_IOPENA,0,实训室2217地刀A相状态,0,0,实训室,0,0,0
SXS2217_SW_B_IOPENB,0,实训室2217地刀B相状态,0,0,实训室,0,0,0
SXS2217_SW_C_IOPENC,0,实训室2217地刀C相状态,0,0,实训室,0,0,0
SXS2297_SW_HW,1,实训室2297地刀合位,1,0,实训室,0,0,0
SXS2297_SW_A_IOPENA,0,实训室2297地刀A相状态,0,0,实训室,0,0,0
SXS2297_SW_B_IOPENB,0,实训室2297地刀B相状态,0,0,实训室,0,0,0
SXS2297_SW_C_IOPENC,0,实训室2297地刀C相状态,0,0,实训室,0,0,0
SXS239_SW_HW,1,实训室239刀闸合位,1,0,实训室,0,0,0
SXS239_SW_A_IOPENA,0,实训室239刀闸A相状态,0,0,实训室,0,0,0
SXS239_SW_B_IOPENB,0,实训室239刀闸B相状态,0,0,实训室,0,0,0
SXS239_SW_C_IOPENC,0,实训室239刀闸C相状态,0,0,实训室,0,0,0
SXS2317_SW_HW,1,实训室2317地刀合位,1,0,实训室,0,0,0
SXS2317_SW_A_IOPENA,0,实训室2317地刀A相状态,0,0,实训室,0,0,0
SXS2317_SW_B_IOPENB,0,实训室2317地刀B相状态,0,0,实训室,0,0,0
SXS2317_SW_C_IOPENC,0,实训室2317地刀C相状态,0,0,实训室,0,0,0
SXS2397_SW_HW,1,实训室2397地刀合位,1,0,实训室,0,0,0
SXS2397_SW_A_IOPENA,0,实训室2397地刀A相状态,0,0,实训室,0,0,0
SXS2397_SW_B_IOPENB,0,实训室2397地刀B相状态,0,0,实训室,0,0,0
SXS2397_SW_C_IOPENC,0,实训室2397地刀C相状态,0,0,实训室,0,0,0
SXS249_SW_HW,1,实训室249刀闸合位,1,0,实训室,0,0,0
SXS249_SW_A_IOPENA,0,实训室249刀闸A相状态,0,0,实训室,0,0,0
SXS249_SW_B_IOPENB,0,实训室249刀闸B相状态,0,0,实训室,0,0,0
SXS249_SW_C_IOPENC,0,实训室249刀闸C相状态,0,0,实训室,0,0,0
SXS2417_SW_HW,1,实训室2417地刀合位,1,0,实训室,0,0,0
SXS2417_SW_A_IOPENA,0,实训室2417地刀A相状态,0,0,实训室,0,0,0
SXS2417_SW_B_IOPENB,0,实训室2417地刀B相状态,0,0,实训室,0,0,0
SXS2417_SW_C_IOPENC,0,实训室2417地刀C相状态,0,0,实训室,0,0,0
SXS2497_SW_HW,1,实训室2497地刀合位,1,0,实训室,0,0,0
SXS2497_SW_A_IOPENA,0,实训室2497地刀A相状态,0,0,实训室,0,0,0
SXS2497_SW_B_IOPENB,0,实训室2497地刀B相状态,0,0,实训室,0,0,0
SXS2497_SW_C_IOPENC,0,实训室2497地刀C相状态,0,0,实训室,0,0,0

SXS301_BK_A_HWJ,1,实训室301开关A相合位继电器状态,1,0,实训室,0,0,0
SXS301_BK_A_IOPENA,0,实训室301开关A相状态,0,0,实训室,0,0,0
SXS301_BK_B_HWJ,1,实训室301开关B相合位继电器状态,1,0,实训室,0,0,0
SXS301_BK_B_IOPENB,0,实训室301开关B相状态,0,0,实训室,0,0,0
SXS301_BK_C_HWJ,1,实训室301开关C相合位继电器状态,1,0,实训室,0,0,0
SXS301_BK_C_IOPENC,0,实训室301开关C相状态,0,0,实训室,0,0,0
SXS311_SW_HW,1,实训室311刀闸合位,1,0,实训室,0,0,0
SXS311_SW_A_IOPENA,0,实训室311刀闸A相状态,0,0,实训室,0,0,0
